,date,time,bid,bs,ask,as
9272,2023-01-02,1672673555.0,1219.32,4.1768737,1219.33,26.1217516
9273,2023-01-02,1672673556.0,1219.32,2.8059779,1219.33,26.1217516
9274,2023-01-02,1672673557.0,1219.32,2.8059779,1219.33,26.1217516
9275,2023-01-02,1672673558.0,1219.15,5.7955885,1219.16,26.6741749
9276,2023-01-02,1672673559.0,1219.15,2.1290889,1219.16,28.2326242
9277,2023-01-02,1672673560.0,1219.15,2.1290889,1219.16,28.2326242
9278,2023-01-02,1672673561.0,1219.15,2.1290889,1219.16,28.2326242
9279,2023-01-02,1672673562.0,1219.15,3.7698477,1219.16,26.6741749
9280,2023-01-02,1672673563.0,1219.04,11.240426,1219.05,7.8323591
9281,2023-01-02,1672673564.0,1219.04,1.6994447,1219.05,21.6979476
9282,2023-01-02,1672673565.0,1219.04,1.6994447,1219.05,21.6979476
9283,2023-01-02,1672673566.0,1219.04,1.6994447,1219.05,21.6979476
9284,2023-01-02,1672673567.0,1219.04,1.6994447,1219.05,21.6917476
9285,2023-01-02,1672673568.0,1219.01,2.1561038,1219.02,20.4977711
9286,2023-01-02,1672673569.0,1219.01,2.1565038,1219.02,20.4977711
9287,2023-01-02,1672673570.0,1219.01,2.1565038,1219.02,20.4977711
9288,2023-01-02,1672673571.0,1219.01,1.692042,1219.02,20.4977711
9289,2023-01-02,1672673572.0,1219.01,1.692042,1219.02,20.4977711
9290,2023-01-02,1672673573.0,1219.01,5.1492959,1219.02,14.2428448
9291,2023-01-02,1672673574.0,1219.01,10.1492959,1219.02,12.6843955
9292,2023-01-02,1672673575.0,1219.01,16.8143663,1219.02,12.9585696
9293,2023-01-02,1672673576.0,1219.01,18.8792187,1219.02,11.4001203
9294,2023-01-02,1672673577.0,1219.01,18.8792187,1219.02,8.0422272
9295,2023-01-02,1672673578.0,1219.04,38.5183992,1219.05,0.0003191
9296,2023-01-02,1672673579.0,1219.04,38.5183992,1219.05,5.0003191
9297,2023-01-02,1672673580.0,1219.04,38.5183992,1219.05,15.870574
9298,2023-01-02,1672673581.0,1219.25,27.8785282,1219.26,12.0093178
9299,2023-01-02,1672673582.0,1219.25,27.8785282,1219.26,16.419536
9300,2023-01-02,1672673583.0,1219.25,27.8750032,1219.26,16.419536
9301,2023-01-02,1672673584.0,1219.25,27.8750032,1219.26,16.4233141
9302,2023-01-02,1672673585.0,1219.25,5.3088633,1219.26,20.2341073
9303,2023-01-02,1672673586.0,1219.12,20.30819,1219.13,16.1982408
9304,2023-01-02,1672673587.0,1219.12,22.3730424,1219.13,16.1982408
9305,2023-01-02,1672673588.0,1219.25,35.6345598,1219.26,11.3236538
9306,2023-01-02,1672673589.0,1219.25,35.6345598,1219.26,11.3236538
9307,2023-01-02,1672673590.0,1219.25,35.6345598,1219.26,11.3236538
9308,2023-01-02,1672673591.0,1219.25,35.6345598,1219.26,11.3236538
9309,2023-01-02,1672673592.0,1219.25,30.6345598,1219.26,19.9129407
9310,2023-01-02,1672673593.0,1219.25,35.6345598,1219.26,16.3236538
9311,2023-01-02,1672673594.0,1219.25,35.6345598,1219.26,16.3236538
9312,2023-01-02,1672673595.0,1219.25,21.5697074,1219.26,21.350179
9313,2023-01-02,1672673596.0,1219.25,5.106359,1219.26,21.350179
9314,2023-01-02,1672673597.0,1219.25,4.9217349,1219.26,21.350179
9315,2023-01-02,1672673598.0,1219.25,4.9217349,1219.26,21.350179
9316,2023-01-02,1672673599.0,1219.25,4.9217349,1219.26,21.350179
9317,2023-01-02,1672673600.0,1219.25,4.9217349,1219.26,21.350179
9318,2023-01-02,1672673601.0,1219.25,4.9217349,1219.26,21.350179
9319,2023-01-02,1672673602.0,1219.25,10.3881671,1219.26,19.7353295
9320,2023-01-02,1672673603.0,1219.25,4.9217349,1219.26,21.2937788
9321,2023-01-02,1672673604.0,1219.25,4.9217349,1219.26,21.2937788
9322,2023-01-02,1672673605.0,1219.25,4.9217349,1219.26,21.2937788
9323,2023-01-02,1672673606.0,1219.25,4.9217349,1219.26,21.2937788
9324,2023-01-02,1672673607.0,1219.25,4.9217349,1219.26,21.2899854
9325,2023-01-02,1672673608.0,1219.25,13.6411025,1219.26,21.2899854
9326,2023-01-02,1672673609.0,1219.25,13.6411025,1219.26,19.7315361
9327,2023-01-02,1672673610.0,1219.25,15.7059549,1219.26,19.7315361
9328,2023-01-02,1672673611.0,1219.25,13.6411025,1219.26,21.2899854
9329,2023-01-02,1672673612.0,1219.25,8.6411025,1219.26,19.7315361
9330,2023-01-02,1672673613.0,1219.25,8.6411025,1219.26,21.2899854
9331,2023-01-02,1672673614.0,1219.25,8.6411025,1219.26,21.2899854
9332,2023-01-02,1672673615.0,1219.25,15.7059549,1219.26,19.7315361
9333,2023-01-02,1672673616.0,1219.25,15.7059549,1219.26,14.7315361
9334,2023-01-02,1672673617.0,1219.25,15.7059549,1219.26,14.7315361
9335,2023-01-02,1672673618.0,1219.25,1.6652185,1219.26,21.2899854
9336,2023-01-02,1672673619.0,1219.25,1.6652185,1219.26,21.2899854
9337,2023-01-02,1672673620.0,1219.25,1.6652185,1219.26,21.2899854
9338,2023-01-02,1672673621.0,1219.25,1.6652185,1219.26,21.2899854
9339,2023-01-02,1672673622.0,1219.25,5.4185943,1219.26,21.2899854
9340,2023-01-02,1672673623.0,1219.25,5.4185943,1219.26,21.2899854
9341,2023-01-02,1672673624.0,1219.25,1.7508466,1219.26,21.2899854
9342,2023-01-02,1672673625.0,1219.25,1.7508466,1219.26,21.2899854
9343,2023-01-02,1672673626.0,1219.25,1.7509784,1219.26,21.2876572
9344,2023-01-02,1672673627.0,1219.25,1.7538279,1219.26,21.2813428
9345,2023-01-02,1672673628.0,1219.25,1.7088769,1219.26,21.2813428
9346,2023-01-02,1672673629.0,1219.25,1.7088769,1219.26,21.2727692
9347,2023-01-02,1672673630.0,1219.06,1.6357369,1219.07,25.7995458
9348,2023-01-02,1672673631.0,1219.06,1.6357369,1219.07,25.7995458
9349,2023-01-02,1672673632.0,1219.06,3.7005893,1219.07,24.2410965
9350,2023-01-02,1672673633.0,1219.06,1.6357369,1219.07,25.7995458
9351,2023-01-02,1672673634.0,1219.06,1.6357369,1219.07,25.7989459
9352,2023-01-02,1672673635.0,1219.06,1.6357369,1219.07,25.7989459
9353,2023-01-02,1672673636.0,1219.06,1.6357369,1219.07,25.7989459
9354,2023-01-02,1672673637.0,1219.06,1.6357369,1219.07,25.7989459
9355,2023-01-02,1672673638.0,1219.06,1.6357369,1219.07,24.2404966
9356,2023-01-02,1672673639.0,1219.06,1.6357369,1219.07,25.7704213
9357,2023-01-02,1672673640.0,1219.06,1.6357369,1219.07,25.7704213
9358,2023-01-02,1672673641.0,1219.06,1.6357369,1219.07,25.7704213
9359,2023-01-02,1672673642.0,1219.06,1.6357369,1219.07,25.7704213
9360,2023-01-02,1672673643.0,1219.06,1.6357369,1219.07,25.7704213
9361,2023-01-02,1672673644.0,1219.06,1.6357369,1219.07,25.7704213
9362,2023-01-02,1672673645.0,1219.06,1.6357369,1219.07,25.7660891
9363,2023-01-02,1672673646.0,1219.06,1.6357369,1219.07,25.7660891
9364,2023-01-02,1672673647.0,1219.06,1.6357369,1219.07,25.7660891
9365,2023-01-02,1672673648.0,1219.06,1.6357369,1219.07,25.7660891
9366,2023-01-02,1672673649.0,1219.06,10.097294,1219.07,24.2076398
9367,2023-01-02,1672673650.0,1219.19,38.1580276,1219.2,10.0374659
9368,2023-01-02,1672673651.0,1219.19,38.1580276,1219.2,10.0374659
9369,2023-01-02,1672673652.0,1219.19,38.1580276,1219.2,18.2190299
9370,2023-01-02,1672673653.0,1219.19,30.3016752,1219.2,19.7774792
9371,2023-01-02,1672673654.0,1219.19,30.3016752,1219.2,19.7774792
9372,2023-01-02,1672673655.0,1219.19,30.3016752,1219.2,19.7774792
9373,2023-01-02,1672673656.0,1219.19,20.766446,1219.2,19.7774792
9374,2023-01-02,1672673657.0,1219.1,15.1393299,1219.11,23.4530533
9375,2023-01-02,1672673658.0,1219.1,15.1393299,1219.11,21.894604
9376,2023-01-02,1672673659.0,1219.1,15.1393299,1219.11,21.894604
9377,2023-01-02,1672673660.0,1219.1,15.1393299,1219.11,23.4530533
9378,2023-01-02,1672673661.0,1219.1,17.2041823,1219.11,21.894604
9379,2023-01-02,1672673662.0,1219.1,15.1393299,1219.11,21.894604
9380,2023-01-02,1672673663.0,1219.1,20.1393299,1219.11,21.8135091
9381,2023-01-02,1672673664.0,1219.1,22.2041823,1219.11,21.8135091
9382,2023-01-02,1672673665.0,1219.1,25.5045159,1219.11,21.8135091
9383,2023-01-02,1672673666.0,1219.1,25.5045159,1219.11,21.894604
9384,2023-01-02,1672673667.0,1219.1,23.4396635,1219.11,21.894604
9385,2023-01-02,1672673668.0,1219.1,25.5045159,1219.11,21.894604
9386,2023-01-02,1672673669.0,1219.1,23.4396635,1219.11,21.894604
9387,2023-01-02,1672673670.0,1219.1,23.4396635,1219.11,21.894604
9388,2023-01-02,1672673671.0,1219.1,18.4241391,1219.11,23.4375289
9389,2023-01-02,1672673672.0,1219.1,18.4241391,1219.11,23.4375289
9390,2023-01-02,1672673673.0,1219.1,25.4889915,1219.11,10.5232171
9391,2023-01-02,1672673674.0,1219.1,27.7470646,1219.11,10.5232171
9392,2023-01-02,1672673675.0,1219.1,27.7470646,1219.11,10.5232171
9393,2023-01-02,1672673676.0,1219.1,27.7470646,1219.11,10.5232171
9394,2023-01-02,1672673677.0,1219.1,25.6822122,1219.11,12.0816664
9395,2023-01-02,1672673678.0,1219.1,27.7470646,1219.11,10.5232171
9396,2023-01-02,1672673679.0,1219.1,27.7470646,1219.11,10.5232171
9397,2023-01-02,1672673680.0,1219.1,27.7470646,1219.11,10.5232171
9398,2023-01-02,1672673681.0,1219.1,27.7470646,1219.11,10.5788499
9399,2023-01-02,1672673682.0,1219.1,27.7470646,1219.11,10.5788499
9400,2023-01-02,1672673683.0,1219.1,27.7470646,1219.11,10.5788499
9401,2023-01-02,1672673684.0,1219.1,27.7470646,1219.11,10.5788499
9402,2023-01-02,1672673685.0,1219.1,27.7470646,1219.11,13.8822322
9403,2023-01-02,1672673686.0,1219.1,27.7470646,1219.11,13.8822322
9404,2023-01-02,1672673687.0,1219.1,27.7470646,1219.11,13.8822322
9405,2023-01-02,1672673688.0,1219.1,27.7470646,1219.11,13.8822322
9406,2023-01-02,1672673689.0,1219.1,27.7470646,1219.11,13.8822322
9407,2023-01-02,1672673690.0,1219.1,27.7470646,1219.11,14.0871519
9408,2023-01-02,1672673691.0,1219.1,27.7470646,1219.11,14.0871519
9409,2023-01-02,1672673692.0,1219.1,23.3822122,1219.11,20.6456012
9410,2023-01-02,1672673693.0,1219.1,18.3822122,1219.11,19.0871519
9411,2023-01-02,1672673694.0,1219.1,20.4470646,1219.11,19.0871519
9412,2023-01-02,1672673695.0,1219.1,20.4470646,1219.11,19.0871519
9413,2023-01-02,1672673696.0,1219.1,20.4470646,1219.11,19.0871519
9414,2023-01-02,1672673697.0,1219.1,25.4470646,1219.11,19.0871519
9415,2023-01-02,1672673698.0,1219.1,27.7470646,1219.11,10.7837696
9416,2023-01-02,1672673699.0,1219.1,27.7470646,1219.11,10.7837696
9417,2023-01-02,1672673700.0,1219.1,27.7470646,1219.11,3.1733083
9418,2023-01-02,1672673701.0,1219.1,27.7470646,1219.11,3.1733083
9419,2023-01-02,1672673702.0,1219.1,34.1763642,1219.11,2.950896
9420,2023-01-02,1672673703.0,1219.1,34.1763642,1219.11,2.950896
9421,2023-01-02,1672673704.0,1219.1,34.1763642,1219.11,2.950896
9422,2023-01-02,1672673705.0,1219.1,34.1763642,1219.11,2.950896
9423,2023-01-02,1672673706.0,1219.1,34.1763642,1219.11,2.950896
9424,2023-01-02,1672673707.0,1219.1,34.1763642,1219.11,2.950896
9425,2023-01-02,1672673708.0,1219.1,34.1763642,1219.11,2.950896
9426,2023-01-02,1672673709.0,1219.1,34.1763642,1219.11,2.950896
9427,2023-01-02,1672673710.0,1219.1,36.9672941,1219.11,2.950896
9428,2023-01-02,1672673711.0,1219.1,36.9672941,1219.11,2.950896
9429,2023-01-02,1672673712.0,1219.1,36.9672941,1219.11,2.950896
9430,2023-01-02,1672673713.0,1219.1,36.9672941,1219.11,2.9410109
9431,2023-01-02,1672673714.0,1219.1,36.9672941,1219.11,2.9410109
9432,2023-01-02,1672673715.0,1219.1,36.9672941,1219.11,2.93892
9433,2023-01-02,1672673716.0,1219.1,36.9672941,1219.11,2.9386909
9434,2023-01-02,1672673717.0,1219.1,36.9672941,1219.11,2.9386909
9435,2023-01-02,1672673718.0,1219.1,36.5774019,1219.11,2.9386909
9436,2023-01-02,1672673719.0,1219.1,36.5774019,1219.11,2.9386909
9437,2023-01-02,1672673720.0,1219.1,36.5778019,1219.11,2.9386909
9438,2023-01-02,1672673721.0,1219.1,36.5778019,1219.11,2.9386909
9439,2023-01-02,1672673722.0,1219.1,36.5778019,1219.11,2.9386909
9440,2023-01-02,1672673723.0,1219.1,36.5778019,1219.11,2.9357054
9441,2023-01-02,1672673724.0,1219.1,36.5778019,1219.11,2.9357054
9442,2023-01-02,1672673725.0,1219.1,36.5778019,1219.11,2.8715247
9443,2023-01-02,1672673726.0,1219.1,36.5778019,1219.11,2.8715247
9444,2023-01-02,1672673727.0,1219.1,36.5778019,1219.11,2.8715247
9445,2023-01-02,1672673728.0,1219.1,36.5778019,1219.11,2.8715247
9446,2023-01-02,1672673729.0,1219.1,36.5778019,1219.11,2.8715247
9447,2023-01-02,1672673730.0,1219.1,36.5778019,1219.11,2.8715247
9448,2023-01-02,1672673731.0,1219.1,22.99272,1219.11,7.8715247
9449,2023-01-02,1672673732.0,1219.1,25.0575724,1219.11,7.8715247
9450,2023-01-02,1672673733.0,1219.1,22.99272,1219.11,7.8715247
9451,2023-01-02,1672673734.0,1219.1,25.0575724,1219.11,7.8715247
9452,2023-01-02,1672673735.0,1219.1,27.3575724,1219.11,7.861223
9453,2023-01-02,1672673736.0,1219.1,25.0575724,1219.11,7.656373
9454,2023-01-02,1672673737.0,1219.1,27.3223724,1219.11,2.656373
9455,2023-01-02,1672673738.0,1219.1,27.3223724,1219.11,2.656373
9456,2023-01-02,1672673739.0,1219.1,27.3223724,1219.11,2.656373
9457,2023-01-02,1672673740.0,1219.1,25.215597,1219.11,10.9566124
9458,2023-01-02,1672673741.0,1219.1,22.915597,1219.11,12.5150617
9459,2023-01-02,1672673742.0,1219.1,22.915597,1219.11,10.9566124
9460,2023-01-02,1672673743.0,1219.1,25.215597,1219.11,10.9566124
9461,2023-01-02,1672673744.0,1219.1,25.215597,1219.11,10.9566124
9462,2023-01-02,1672673745.0,1219.1,27.2804494,1219.11,10.9566124
9463,2023-01-02,1672673746.0,1219.1,27.2804494,1219.11,10.9566124
9464,2023-01-02,1672673747.0,1219.1,27.2804494,1219.11,10.9566124
9465,2023-01-02,1672673748.0,1219.1,27.2804494,1219.11,10.9566124
9466,2023-01-02,1672673749.0,1219.1,27.2804494,1219.11,2.656373
9467,2023-01-02,1672673750.0,1219.1,27.2804494,1219.11,5.834119
9468,2023-01-02,1672673751.0,1219.1,27.2804494,1219.11,5.8341501
9469,2023-01-02,1672673752.0,1219.1,27.2804494,1219.11,5.8341501
9470,2023-01-02,1672673753.0,1219.1,25.215597,1219.11,5.8341501
9471,2023-01-02,1672673754.0,1219.1,22.8989043,1219.11,12.3925994
9472,2023-01-02,1672673755.0,1219.1,24.9637567,1219.11,5.8341501
9473,2023-01-02,1672673756.0,1219.1,22.8989043,1219.11,5.8341501
9474,2023-01-02,1672673757.0,1219.1,25.1989043,1219.11,5.8341501
